injury_id,date_id,player_id,main_injury_category_id,secondary_injury_category_id,injury_category_text,status
1632,20010316,1956,3,4,Arm/Hand,Relinquished
1633,20010316,2057,8,0,Knee,Relinquished
1634,20010316,76990,9,0,Muscular,Relinquished
1635,20010319,371,5,0,Back,Relinquished
1636,20010320,1714,5,0,Back,Relinquished
1637,20010321,718,1,2,Ankle/Foot,Relinquished
1638,20010321,994,1,2,Ankle/Foot,Relinquished
1639,20010323,688,3,4,Arm/Hand,Relinquished
1640,20010323,1731,1,2,Ankle/Foot,Relinquished
1641,20010324,2051,3,4,Arm/Hand,Relinquished
1642,20010325,324,1,2,Ankle/Foot,Relinquished
1643,20010326,754,1,2,Ankle/Foot,Relinquished
1644,20010327,128,1,2,Ankle/Foot,Relinquished
1645,20010327,931,8,0,Knee,Relinquished
1646,20010327,1724,1,2,Ankle/Foot,Relinquished
1647,20010327,2173,1,2,Ankle/Foot,Relinquished
1648,20010328,95,3,4,Arm/Hand,Relinquished
1649,20010329,1434,1,2,Ankle/Foot,Relinquished
1650,20010330,1538,9,0,Muscular,Relinquished
1651,20010330,76990,9,0,Muscular,Relinquished
1652,20010331,682,5,0,Back,Relinquished
1653,20010402,1924,8,0,Knee,Relinquished
1654,20010403,190,1,2,Ankle/Foot,Relinquished
1655,20010404,353,9,0,Muscular,Relinquished
1656,20010404,426,9,0,Muscular,Relinquished
1657,20010405,1508,1,2,Ankle/Foot,Relinquished
1658,20010406,1734,8,0,Knee,Relinquished
1659,20010406,1761,8,0,Knee,Relinquished
1660,20010406,1918,1,2,Ankle/Foot,Relinquished
1661,20010407,753,9,0,Muscular,Relinquished
1662,20010407,1900,8,0,Knee,Relinquished
1663,20010408,182,5,0,Back,Relinquished
1664,20010410,375,5,0,Back,Relinquished
1665,20010410,957,8,0,Knee,Relinquished
1666,20010410,1719,8,0,Knee,Relinquished
1667,20010410,1906,8,0,Knee,Relinquished
1668,20010411,1909,9,0,Muscular,Relinquished
1669,20010413,2037,8,0,Knee,Relinquished
1670,20010414,1501,3,4,Arm/Hand,Relinquished
1671,20010415,724,1,2,Ankle/Foot,Relinquished
1672,20010415,1741,1,2,Ankle/Foot,Relinquished
1673,20010416,1894,9,0,Muscular,Relinquished
1674,20010417,365,5,0,Back,Relinquished
1675,20010417,679,8,0,Knee,Relinquished
1676,20010417,947,3,4,Arm/Hand,Relinquished
1677,20010418,87,1,2,Ankle/Foot,Relinquished
1678,20010418,193,1,2,Ankle/Foot,Relinquished
1679,20010418,708,9,0,Muscular,Relinquished
1680,20010418,948,5,0,Back,Relinquished
1681,20010418,1444,9,0,Muscular,Relinquished
1682,20011029,67,8,0,Knee,Relinquished
1683,20011029,93,9,0,Muscular,Relinquished
1684,20011029,105,3,4,Arm/Hand,Relinquished
1685,20011029,185,1,2,Ankle/Foot,Relinquished
1686,20011029,209,9,0,Muscular,Relinquished
1687,20011029,238,5,0,Back,Relinquished
1688,20011029,76990,8,0,Knee,Relinquished
1689,20011029,2244,1,2,Ankle/Foot,Relinquished
1690,20011029,2249,1,2,Ankle/Foot,Relinquished
1691,20011029,2260,3,4,Arm/Hand,Relinquished
1692,20011029,2264,8,0,Knee,Relinquished
1693,20011029,2343,8,0,Knee,Relinquished
1694,20011029,2352,9,0,Muscular,Relinquished
1695,20011029,2213,5,0,Back,Relinquished
1696,20011029,2217,3,4,Arm/Hand,Relinquished
1697,20011029,2219,8,0,Knee,Relinquished
1698,20011029,2223,8,0,Knee,Relinquished
1699,20011029,2237,5,0,Back,Relinquished
1700,20011029,2243,1,2,Ankle/Foot,Relinquished
1701,20011029,2055,5,0,Back,Relinquished
1702,20011029,2059,8,0,Knee,Relinquished
1703,20011029,2061,1,2,Ankle/Foot,Relinquished
1704,20011029,2073,8,0,Knee,Relinquished
1705,20011029,2106,1,2,Ankle/Foot,Relinquished
1706,20011029,2124,1,2,Ankle/Foot,Relinquished
1707,20011029,1683,8,0,Knee,Relinquished
1708,20011029,1800,8,0,Knee,Relinquished
1709,20011029,1895,8,0,Knee,Relinquished
1710,20011029,2034,1,2,Ankle/Foot,Relinquished
1711,20011029,2037,8,0,Knee,Relinquished
1712,20011029,2040,8,0,Knee,Relinquished
1713,20011029,980,1,2,Ankle/Foot,Relinquished
1714,20011029,1032,8,0,Knee,Relinquished
1715,20011029,1508,1,2,Ankle/Foot,Relinquished
1716,20011029,1538,8,0,Knee,Relinquished
1717,20011029,1542,1,2,Ankle/Foot,Relinquished
1718,20011029,1565,8,0,Knee,Relinquished
1719,20011029,727,3,4,Arm/Hand,Relinquished
1720,20011029,735,5,0,Back,Relinquished
1721,20011029,753,9,0,Muscular,Relinquished
1722,20011029,919,5,0,Back,Relinquished
1723,20011029,948,1,2,Ankle/Foot,Relinquished
1724,20011029,965,1,2,Ankle/Foot,Relinquished
1725,20011029,239,3,4,Arm/Hand,Relinquished
1726,20011029,248,1,2,Ankle/Foot,Relinquished
1727,20011029,348,8,0,Knee,Relinquished
1728,20011029,384,8,0,Knee,Relinquished
1729,20011029,673,8,0,Knee,Relinquished
1730,20011029,686,8,0,Knee,Relinquished
1731,20011101,2218,5,0,Back,Relinquished
1732,20011105,689,5,0,Back,Relinquished
1733,20011106,176,8,0,Knee,Relinquished
1734,20011106,389,9,0,Muscular,Relinquished
1735,20011107,179,5,0,Back,Relinquished
1736,20011108,1915,1,2,Ankle/Foot,Relinquished
1737,20011108,2240,5,0,Back,Relinquished
1738,20011109,42,9,0,Muscular,Relinquished
1739,20011109,761,8,0,Knee,Relinquished
1740,20011109,1722,9,0,Muscular,Relinquished
1741,20011110,949,8,0,Knee,Relinquished
1742,20011110,2349,8,0,Knee,Relinquished
1743,20011111,452,8,0,Knee,Relinquished
1744,20011113,2059,8,0,Knee,Relinquished
1745,20011114,677,8,0,Knee,Relinquished
1746,20011114,966,8,0,Knee,Relinquished
1747,20011115,2039,1,2,Ankle/Foot,Relinquished
1748,20011116,1731,3,4,Arm/Hand,Relinquished
1749,20011117,696,9,0,Muscular,Relinquished
1750,20011117,935,9,0,Muscular,Relinquished
1751,20011117,2357,1,2,Ankle/Foot,Relinquished
1752,20011120,469,9,0,Muscular,Relinquished
1753,20011120,937,8,0,Knee,Relinquished
1754,20011123,1505,8,0,Knee,Relinquished
1755,20011123,2257,8,0,Knee,Relinquished
1756,20011123,2264,1,2,Ankle/Foot,Relinquished
1757,20011125,1741,1,2,Ankle/Foot,Relinquished
1758,20011125,176,8,0,Knee,Relinquished
1759,20011126,1683,8,0,Knee,Relinquished
1760,20011126,2250,8,0,Knee,Relinquished
1761,20011127,962,1,2,Ankle/Foot,Relinquished
1762,20011127,1761,8,0,Knee,Relinquished
1763,20011127,1883,1,2,Ankle/Foot,Relinquished
1764,20011128,1838,5,0,Back,Relinquished
1765,20011201,1720,1,2,Ankle/Foot,Relinquished
1766,20011201,2057,8,0,Knee,Relinquished
1767,20011203,2244,8,0,Knee,Relinquished
1768,20011204,2046,8,0,Knee,Relinquished
1769,20011204,2124,8,0,Knee,Relinquished
1770,20011204,2365,3,4,Arm/Hand,Relinquished
1771,20011205,2218,1,2,Ankle/Foot,Relinquished
1772,20011206,953,8,0,Knee,Relinquished
1773,20011207,255,1,2,Ankle/Foot,Relinquished
1774,20011207,753,9,0,Muscular,Relinquished
1775,20011209,1444,1,2,Ankle/Foot,Relinquished
1776,20011209,2306,1,2,Ankle/Foot,Relinquished
1777,20011212,1732,5,0,Back,Relinquished
1778,20011212,1916,1,2,Ankle/Foot,Relinquished
1779,20011213,2056,1,2,Ankle/Foot,Relinquished
1780,20011214,937,8,0,Knee,Relinquished
1781,20011215,198,5,0,Back,Relinquished
1782,20011215,271,8,0,Knee,Relinquished
1783,20011218,210,8,0,Knee,Relinquished
1784,20011218,779,8,0,Knee,Relinquished
1785,20011218,1752,9,0,Muscular,Relinquished
1786,20011218,203318,8,0,Knee,Relinquished
1787,20011220,164,1,2,Ankle/Foot,Relinquished
1788,20011221,1900,1,2,Ankle/Foot,Relinquished
1789,20011221,2078,5,0,Back,Relinquished
1790,20011222,2212,1,2,Ankle/Foot,Relinquished
1791,20011225,406,1,2,Ankle/Foot,Relinquished
1792,20011228,165,1,2,Ankle/Foot,Relinquished
1793,20011228,2061,1,2,Ankle/Foot,Relinquished
1794,20011229,1915,1,2,Ankle/Foot,Relinquished
1795,20011229,2051,1,2,Ankle/Foot,Relinquished
1796,20011230,348,8,0,Knee,Relinquished
1797,20011230,2230,8,0,Knee,Relinquished
1798,20020101,2216,1,2,Ankle/Foot,Relinquished
1799,20020102,762,8,0,Knee,Relinquished
1800,20020102,1538,8,0,Knee,Relinquished
1801,20020102,76990,8,0,Knee,Relinquished
1802,20020103,2053,5,0,Back,Relinquished
1803,20020104,1741,1,2,Ankle/Foot,Relinquished
1804,20020104,1892,1,2,Ankle/Foot,Relinquished
1805,20020104,2219,8,0,Knee,Relinquished
1806,20020105,2206,1,2,Ankle/Foot,Relinquished
1807,20020107,201607,1,2,Ankle/Foot,Relinquished
1808,20020108,339,9,0,Muscular,Relinquished
1809,20020108,714,9,0,Muscular,Relinquished
1810,20020109,2249,9,0,Muscular,Relinquished
1811,20020110,344,9,0,Muscular,Relinquished
1812,20020110,389,3,4,Arm/Hand,Relinquished
1813,20020110,2055,9,0,Muscular,Relinquished
1814,20020111,1477,3,4,Arm/Hand,Relinquished
1815,20020112,718,1,2,Ankle/Foot,Relinquished
1816,20020112,969,8,0,Knee,Relinquished
1817,20020113,2257,1,2,Ankle/Foot,Relinquished
1818,20020114,1023,3,4,Arm/Hand,Relinquished
1819,20020114,1631095,8,0,Knee,Relinquished
1820,20020114,2074,8,0,Knee,Relinquished
1821,20020115,2040,8,0,Knee,Relinquished
1822,20020115,2225,1,2,Ankle/Foot,Relinquished
1823,20020117,1005,1,2,Ankle/Foot,Relinquished
1824,20020119,1683,8,0,Knee,Relinquished
1825,20020123,923,5,0,Back,Relinquished
1826,20020123,1714,1,2,Ankle/Foot,Relinquished
1827,20020124,1761,9,0,Muscular,Relinquished
1828,20020124,1885,3,4,Arm/Hand,Relinquished
1829,20020125,1733,8,0,Knee,Relinquished
1830,20020125,2078,8,0,Knee,Relinquished
1831,20020126,21,1,2,Ankle/Foot,Relinquished
1832,20020126,1500,8,0,Knee,Relinquished
1833,20020126,2244,8,0,Knee,Relinquished
1834,20020126,2352,3,4,Arm/Hand,Relinquished
1835,20020128,180,8,0,Knee,Relinquished
1836,20020130,2250,8,0,Knee,Relinquished
1837,20020131,165,9,0,Muscular,Relinquished
1838,20020131,2220,8,0,Knee,Relinquished
1839,20020201,281,5,0,Back,Relinquished
1840,20020201,2124,8,0,Knee,Relinquished
1841,20020201,2230,8,0,Knee,Relinquished
1842,20020202,1892,1,2,Ankle/Foot,Relinquished
1843,20020203,948,5,0,Back,Relinquished
1844,20020205,133,1,2,Ankle/Foot,Relinquished
1845,20020205,2051,1,2,Ankle/Foot,Relinquished
1846,20020207,406,1,2,Ankle/Foot,Relinquished
1847,20020212,2073,8,0,Knee,Relinquished
1848,20020212,2198,9,0,Muscular,Relinquished
1849,20020212,2219,8,0,Knee,Relinquished
1850,20020212,2349,5,0,Back,Relinquished
1851,20020213,98,3,4,Arm/Hand,Relinquished
1852,20020213,210,8,0,Knee,Relinquished
1853,20020213,672,5,0,Back,Relinquished
1854,20020213,2228,5,0,Back,Relinquished
1855,20020214,681,9,0,Muscular,Relinquished
1856,20020214,1043,8,0,Knee,Relinquished
1857,20020215,1538,1,2,Ankle/Foot,Relinquished
1858,20020215,1761,9,0,Muscular,Relinquished
1859,20020215,76990,1,2,Ankle/Foot,Relinquished
1860,20020217,689,5,0,Back,Relinquished
1861,20020218,365,9,0,Muscular,Relinquished
1862,20020218,2216,1,2,Ankle/Foot,Relinquished
1863,20020218,2365,5,0,Back,Relinquished
1864,20020219,955,3,4,Arm/Hand,Relinquished
1865,20020219,2218,1,2,Ankle/Foot,Relinquished
1866,20020221,762,8,0,Knee,Relinquished
1867,20020221,1559,5,0,Back,Relinquished
1868,20020221,2063,1,2,Ankle/Foot,Relinquished
1869,20020222,452,1,2,Ankle/Foot,Relinquished
1870,20020222,1894,3,4,Arm/Hand,Relinquished
1871,20020222,1928,1,2,Ankle/Foot,Relinquished
1872,20020222,2055,1,2,Ankle/Foot,Relinquished
1873,20020223,2067,9,0,Muscular,Relinquished
1874,20020223,2214,1,2,Ankle/Foot,Relinquished
1875,20020224,145,5,0,Back,Relinquished
1876,20020224,2237,5,0,Back,Relinquished
1877,20020225,168,1,2,Ankle/Foot,Relinquished
1878,20020226,893,8,0,Knee,Relinquished
1879,20020226,1900,1,2,Ankle/Foot,Relinquished
1880,20020226,2043,9,0,Muscular,Relinquished
1881,20020228,111,9,0,Muscular,Relinquished
1882,20020228,1536,3,4,Arm/Hand,Relinquished
1883,20020228,2040,8,0,Knee,Relinquished
1884,20020301,281,5,0,Back,Relinquished
1885,20020301,2074,1,2,Ankle/Foot,Relinquished
1886,20020301,2223,8,0,Knee,Relinquished
1887,20020301,2257,1,2,Ankle/Foot,Relinquished
1888,20020301,1631095,1,2,Ankle/Foot,Relinquished
1889,20020302,2351,1,2,Ankle/Foot,Relinquished
1890,20020304,2039,1,2,Ankle/Foot,Relinquished
1891,20020304,2057,8,0,Knee,Relinquished
1892,20020305,330,5,0,Back,Relinquished
1893,20020305,1505,8,0,Knee,Relinquished
1894,20020305,2229,8,0,Knee,Relinquished
1895,20020305,1628455,8,0,Knee,Relinquished
1896,20020307,2249,9,0,Muscular,Relinquished
1897,20020308,1538,8,0,Knee,Relinquished
1898,20020308,2248,3,4,Arm/Hand,Relinquished
1899,20020308,2343,8,0,Knee,Relinquished
1900,20020308,76990,8,0,Knee,Relinquished
1901,20020310,1747,1,2,Ankle/Foot,Relinquished
1902,20020310,2034,1,2,Ankle/Foot,Relinquished
1903,20020311,1915,1,2,Ankle/Foot,Relinquished
1904,20020312,788,3,4,Arm/Hand,Relinquished
1905,20020313,2244,8,0,Knee,Relinquished
1906,20020315,1741,1,2,Ankle/Foot,Relinquished
1907,20020316,2073,8,0,Knee,Relinquished
1908,20020317,1565,11,0,Surgery,Relinquished
1909,20020318,339,1,2,Ankle/Foot,Relinquished
1910,20020318,1895,8,0,Knee,Relinquished
1911,20020319,2124,8,0,Knee,Relinquished
1912,20020320,93,3,4,Arm/Hand,Relinquished
1913,20020321,686,8,0,Knee,Relinquished
1914,20020321,1899,3,4,Arm/Hand,Relinquished
1915,20020322,679,1,2,Ankle/Foot,Relinquished
1916,20020322,2209,1,2,Ankle/Foot,Relinquished
1917,20020324,947,3,4,Arm/Hand,Relinquished
1918,20020325,72,1,2,Ankle/Foot,Relinquished
1919,20020325,345,9,0,Muscular,Relinquished
1920,20020328,1005,1,2,Ankle/Foot,Relinquished
1921,20020328,2072,8,0,Knee,Relinquished
1922,20020329,754,1,2,Ankle/Foot,Relinquished
1923,20020329,1918,8,0,Knee,Relinquished
1924,20020331,681,8,0,Knee,Relinquished
1925,20020402,146,5,0,Back,Relinquished
1926,20020402,271,9,0,Muscular,Relinquished
1927,20020403,893,8,0,Knee,Relinquished
1928,20020403,1536,3,4,Arm/Hand,Relinquished
1929,20020405,2218,1,2,Ankle/Foot,Relinquished
1930,20020406,1594,8,0,Knee,Relinquished
1931,20020406,2216,5,0,Back,Relinquished
1932,20020408,988,1,2,Ankle/Foot,Relinquished
1933,20020412,111,8,0,Knee,Relinquished
1934,20020412,423,6,0,Head,Relinquished
1935,20020412,1630,5,0,Back,Relinquished
1936,20020412,2068,1,2,Ankle/Foot,Relinquished
1937,20020413,422,9,0,Muscular,Relinquished
1938,20020413,891,3,4,Arm/Hand,Relinquished
1939,20020414,1928,1,2,Ankle/Foot,Relinquished
1940,20020415,934,8,0,Knee,Relinquished
1941,20020416,180,8,0,Knee,Relinquished
1942,20020416,764,5,0,Back,Relinquished
1943,20020416,952,3,4,Arm/Hand,Relinquished
1944,20020416,2034,1,2,Ankle/Foot,Relinquished
1945,20020417,916,8,0,Knee,Relinquished
1946,20020417,1517,3,4,Arm/Hand,Relinquished
1947,20020417,1739,1,2,Ankle/Foot,Relinquished
1948,20020627,98,3,4,Arm/Hand,Relinquished
1949,20020627,145,5,0,Back,Relinquished
1950,20020627,686,8,0,Knee,Relinquished
1951,20021028,42,8,0,Knee,Relinquished
1952,20021028,84,3,4,Arm/Hand,Relinquished
1953,20021028,165,5,0,Back,Relinquished
1954,20021028,168,1,2,Ankle/Foot,Relinquished
1955,20021028,210,8,0,Knee,Relinquished
1956,20021028,293,5,0,Back,Relinquished
1957,20021028,78179,5,0,Back,Relinquished
1958,20021028,2441,1,2,Ankle/Foot,Relinquished
1959,20021028,2442,8,0,Knee,Relinquished
1960,20021028,2456,3,4,Arm/Hand,Relinquished
1961,20021028,2492,8,0,Knee,Relinquished
1962,20021028,77154,8,0,Knee,Relinquished
1963,20021028,2253,1,2,Ankle/Foot,Relinquished
1964,20021028,2257,8,0,Knee,Relinquished
1965,20021028,2370,8,0,Knee,Relinquished
1966,20021028,2408,1,2,Ankle/Foot,Relinquished
1967,20021028,2428,1,2,Ankle/Foot,Relinquished
1968,20021028,2432,1,2,Ankle/Foot,Relinquished
1969,20021028,2221,8,0,Knee,Relinquished
1970,20021028,2223,8,0,Knee,Relinquished
1971,20021028,2228,5,0,Back,Relinquished
1972,20021028,2237,5,0,Back,Relinquished
1973,20021028,2242,1,2,Ankle/Foot,Relinquished
1974,20021028,2068,8,0,Knee,Relinquished
1975,20021028,2073,9,0,Muscular,Relinquished
1976,20021028,2212,8,0,Knee,Relinquished
1977,20021028,2220,5,0,Back,Relinquished
1978,20021028,1732,8,0,Knee,Relinquished
1979,20021028,1751,8,0,Knee,Relinquished
1980,20021028,1762,8,0,Knee,Relinquished
1981,20021028,1885,1,2,Ankle/Foot,Relinquished
1982,20021028,2038,1,2,Ankle/Foot,Relinquished
1983,20021028,2063,5,0,Back,Relinquished
1984,20021028,994,1,2,Ankle/Foot,Relinquished
1985,20021028,1505,8,0,Knee,Relinquished
1986,20021028,1506,1,2,Ankle/Foot,Relinquished
1987,20021028,1520,5,0,Back,Relinquished
1988,20021028,1594,8,0,Knee,Relinquished
1989,20021028,1710,1,2,Ankle/Foot,Relinquished
1990,20021028,693,9,0,Muscular,Relinquished
1991,20021028,763,8,0,Knee,Relinquished
1992,20021028,922,8,0,Knee,Relinquished
1993,20021028,948,5,0,Back,Relinquished
1994,20021028,958,8,0,Knee,Relinquished
1995,20021028,376,1,2,Ankle/Foot,Relinquished
1996,20021028,406,1,2,Ankle/Foot,Relinquished
1997,20021028,441,1,2,Ankle/Foot,Relinquished
1998,20021028,672,5,0,Back,Relinquished
1999,20021028,686,8,0,Knee,Relinquished
2000,20021028,690,1,2,Ankle/Foot,Relinquished
2001,20021030,682,9,0,Muscular,Relinquished
2002,20021108,916,8,0,Knee,Relinquished
2003,20021108,1722,9,0,Muscular,Relinquished
2004,20021109,1711,1,2,Ankle/Foot,Relinquished
2005,20021111,89,8,0,Knee,Relinquished
2006,20021112,2047,8,0,Knee,Relinquished
2007,20021115,1752,1,2,Ankle/Foot,Relinquished
2008,20021115,2425,5,0,Back,Relinquished
2009,20021116,2032,8,0,Knee,Relinquished
2010,20021119,1887,1,2,Ankle/Foot,Relinquished
2011,20021119,2053,8,0,Knee,Relinquished
2012,20021120,43,1,2,Ankle/Foot,Relinquished
2013,20021120,2424,8,0,Knee,Relinquished
2014,20021122,753,8,0,Knee,Relinquished
2015,20021122,1724,8,0,Knee,Relinquished
2016,20021122,1749,1,2,Ankle/Foot,Relinquished
2017,20021122,1762,8,0,Knee,Relinquished
2018,20021122,1904,1,2,Ankle/Foot,Relinquished
2019,20021126,955,5,0,Back,Relinquished
2020,20021126,1065,1,2,Ankle/Foot,Relinquished
2021,20021126,1894,8,0,Knee,Relinquished
2022,20021130,1915,8,0,Knee,Relinquished
2023,20021130,2492,8,0,Knee,Relinquished
2024,20021201,1709,8,0,Knee,Relinquished
2025,20021201,2457,8,0,Knee,Relinquished
2026,20021202,389,3,4,Arm/Hand,Relinquished
2027,20021202,2421,1,2,Ankle/Foot,Relinquished
2028,20021203,164,1,2,Ankle/Foot,Relinquished
2029,20021203,954,8,0,Knee,Relinquished
2030,20021203,981,5,0,Back,Relinquished
2031,20021203,2365,3,4,Arm/Hand,Relinquished
2032,20021204,389,3,4,Arm/Hand,Relinquished
2033,20021204,2040,8,0,Knee,Relinquished
2034,20021204,2410,8,0,Knee,Relinquished
2035,20021206,339,1,2,Ankle/Foot,Relinquished
2036,20021207,2432,1,2,Ankle/Foot,Relinquished
2037,20021210,2059,8,0,Knee,Relinquished
2038,20021213,685,5,0,Back,Relinquished
2039,20021213,1513,5,0,Back,Relinquished
2040,20021215,42,8,0,Knee,Relinquished
2041,20021216,916,5,0,Back,Relinquished
2042,20021216,2213,5,0,Back,Relinquished
2043,20021219,2043,5,0,Back,Relinquished
2044,20021220,43,1,2,Ankle/Foot,Relinquished
2045,20021222,77154,5,0,Back,Relinquished
2046,20021223,1023,1,2,Ankle/Foot,Relinquished
2047,20021226,15,9,0,Muscular,Relinquished
2048,20021226,2228,1,2,Ankle/Foot,Relinquished
2049,20021226,2407,8,0,Knee,Relinquished
2050,20021228,2053,8,0,Knee,Relinquished
2051,20021228,2060,1,2,Ankle/Foot,Relinquished
2052,20021230,445,3,4,Arm/Hand,Relinquished
2053,20021230,1886,8,0,Knee,Relinquished
2054,20021231,1517,3,4,Arm/Hand,Relinquished
2055,20030103,87,3,4,Arm/Hand,Relinquished
2056,20030103,696,1,2,Ankle/Foot,Relinquished
2057,20030107,2501,3,4,Arm/Hand,Relinquished
2058,20030109,2220,5,0,Back,Relinquished
2059,20030110,1724,1,2,Ankle/Foot,Relinquished
2060,20030110,2073,8,0,Knee,Relinquished
2061,20030112,2415,8,0,Knee,Relinquished
2062,20030113,779,3,4,Arm/Hand,Relinquished
2063,20030113,203318,3,4,Arm/Hand,Relinquished
2064,20030115,1762,3,4,Arm/Hand,Relinquished
2065,20030117,95,9,0,Muscular,Relinquished
2066,20030117,238,3,4,Arm/Hand,Relinquished
2067,20030117,2425,8,0,Knee,Relinquished
2068,20030118,255,1,2,Ankle/Foot,Relinquished
2069,20030118,2249,9,0,Muscular,Relinquished
2070,20030118,2253,5,0,Back,Relinquished
2071,20030120,2398,1,2,Ankle/Foot,Relinquished
2072,20030122,2038,1,2,Ankle/Foot,Relinquished
2073,20030122,2257,8,0,Knee,Relinquished
2074,20030124,764,5,0,Back,Relinquished
2075,20030124,1444,1,2,Ankle/Foot,Relinquished
2076,20030124,1956,8,0,Knee,Relinquished
2077,20030124,2404,5,0,Back,Relinquished
2078,20030127,1884,8,0,Knee,Relinquished
2079,20030128,2209,1,2,Ankle/Foot,Relinquished
2080,20030131,1709,8,0,Knee,Relinquished
2081,20030131,2437,8,0,Knee,Relinquished
2082,20030201,685,5,0,Back,Relinquished
2083,20030201,2033,8,0,Knee,Relinquished
2084,20030211,422,9,0,Muscular,Relinquished
2085,20030212,393,9,0,Muscular,Relinquished
2086,20030212,2053,8,0,Knee,Relinquished
2087,20030214,72,5,0,Back,Relinquished
2088,20030214,764,8,0,Knee,Relinquished
2089,20030214,1513,3,4,Arm/Hand,Relinquished
2090,20030214,2220,5,0,Back,Relinquished
2091,20030215,1724,9,0,Muscular,Relinquished
2092,20030215,2043,9,0,Muscular,Relinquished
2093,20030215,2370,8,0,Knee,Relinquished
2094,20030218,358,3,4,Arm/Hand,Relinquished
2095,20030219,1928,1,2,Ankle/Foot,Relinquished
2096,20030220,72,5,0,Back,Relinquished
2097,20030220,95,9,0,Muscular,Relinquished
2098,20030220,1559,8,0,Knee,Relinquished
2099,20030220,1743,1,2,Ankle/Foot,Relinquished
2100,20030220,2410,8,0,Knee,Relinquished
2101,20030221,369,9,0,Muscular,Relinquished
2102,20030221,1594,8,0,Knee,Relinquished
2103,20030221,1738,5,0,Back,Relinquished
2104,20030221,1916,8,0,Knee,Relinquished
2105,20030221,2411,9,0,Muscular,Relinquished
2106,20030222,2415,1,2,Ankle/Foot,Relinquished
2107,20030225,1886,9,0,Muscular,Relinquished
2108,20030227,2039,9,0,Muscular,Relinquished
2109,20030228,1731,3,4,Arm/Hand,Relinquished
2110,20030301,2541,5,0,Back,Relinquished
2111,20030303,1800,1,2,Ankle/Foot,Relinquished
2112,20030304,224,1,2,Ankle/Foot,Relinquished
2113,20030304,1088,8,0,Knee,Relinquished
2114,20030305,2228,5,0,Back,Relinquished
2115,20030307,145,1,2,Ankle/Foot,Relinquished
2116,20030307,2068,8,0,Knee,Relinquished
2117,20030308,95,8,0,Knee,Relinquished
2118,20030308,764,5,0,Back,Relinquished
2119,20030308,1915,8,0,Knee,Relinquished
2120,20030308,2249,3,4,Arm/Hand,Relinquished
2121,20030310,1752,3,4,Arm/Hand,Relinquished
2122,20030310,2213,5,0,Back,Relinquished
